"","type","date","country","total_cases"
"3307","death",2020-06-27,"China",0
"3308","death",2020-06-27,"Italy",8
"3309","death",2020-06-27,"Japan",0
"3310","death",2020-06-27,"Spain",3
"3311","death",2020-06-27,"US",489
"3312","recovered",2020-06-27,"Australia",33
"3313","recovered",2020-06-27,"Belgium",23
"3314","recovered",2020-06-27,"China",11
"3315","recovered",2020-06-27,"Italy",969
"3316","recovered",2020-06-27,"Japan",69
"3317","recovered",2020-06-27,"Spain",0
"3318","recovered",2020-06-27,"US",8499
"3319","confirmed",2020-06-28,"Australia",78
"3320","confirmed",2020-06-28,"Belgium",86
"3321","confirmed",2020-06-28,"China",14
"3322","confirmed",2020-06-28,"Italy",174
"3323","confirmed",2020-06-28,"Japan",112
"3324","confirmed",2020-06-28,"Spain",301
"3325","confirmed",2020-06-28,"US",39605
"3326","death",2020-06-28,"Australia",0
"3327","death",2020-06-28,"Belgium",0
"3328","death",2020-06-28,"China",0
"3329","death",2020-06-28,"Italy",22
"3330","death",2020-06-28,"Japan",1
"3331","death",2020-06-28,"Spain",2
"3332","death",2020-06-28,"US",241
"3333","recovered",2020-06-28,"Australia",14
"3334","recovered",2020-06-28,"Belgium",0
"3335","recovered",2020-06-28,"China",18
"3336","recovered",2020-06-28,"Italy",307
"3337","recovered",2020-06-28,"Japan",34
"3338","recovered",2020-06-28,"Spain",0
"3339","recovered",2020-06-28,"US",5856
"3340","confirmed",2020-06-29,"Australia",70
"3341","confirmed",2020-06-29,"Belgium",66
"3342","confirmed",2020-06-29,"China",23
"3343","confirmed",2020-06-29,"Italy",126
"3344","confirmed",2020-06-29,"Japan",110
"3345","confirmed",2020-06-29,"Spain",200
"3346","confirmed",2020-06-29,"US",40804
"3347","death",2020-06-29,"Australia",0
"3348","death",2020-06-29,"Belgium",0
"3349","death",2020-06-29,"China",0
"3350","death",2020-06-29,"Italy",6
"3351","death",2020-06-29,"Japan",0
"3352","death",2020-06-29,"Spain",3
"3353","death",2020-06-29,"US",350
"3354","recovered",2020-06-29,"Australia",30
"3355","recovered",2020-06-29,"Belgium",0
"3356","recovered",2020-06-29,"China",10
"3357","recovered",2020-06-29,"Italy",305
"3358","recovered",2020-06-29,"Japan",61
"3359","recovered",2020-06-29,"Spain",0
"3360","recovered",2020-06-29,"US",20039
"3361","confirmed",2020-06-30,"Australia",86
"3362","confirmed",2020-06-30,"Belgium",66
"3363","confirmed",2020-06-30,"China",5
"3364","confirmed",2020-06-30,"Italy",142
"3365","confirmed",2020-06-30,"Japan",139
"3366","confirmed",2020-06-30,"Spain",301
"3367","confirmed",2020-06-30,"US",45746
"3368","death",2020-06-30,"Australia",0
"3369","death",2020-06-30,"Belgium",15
"3370","death",2020-06-30,"China",0
"3371","death",2020-06-30,"Italy",23
"3372","death",2020-06-30,"Japan",0
"3373","death",2020-06-30,"Spain",9
"3374","death",2020-06-30,"US",721
"3375","recovered",2020-06-30,"Australia",3
"3376","recovered",2020-06-30,"Belgium",43
"3377","recovered",2020-06-30,"China",13
"3378","recovered",2020-06-30,"Italy",1052
"3379","recovered",2020-06-30,"Japan",70
"3380","recovered",2020-06-30,"Spain",0
"3381","recovered",2020-06-30,"US",15428
"3382","confirmed",2020-07-01,"Australia",81
"3383","confirmed",2020-07-01,"Belgium",82
"3384","confirmed",2020-07-01,"China",31
"3385","confirmed",2020-07-01,"Italy",182
"3386","confirmed",2020-07-01,"Japan",223
"3387","confirmed",2020-07-01,"Spain",388
"3388","confirmed",2020-07-01,"US",51174
"3389","death",2020-07-01,"Australia",0
"3390","death",2020-07-01,"Belgium",7
"3391","death",2020-07-01,"China",0
"3392","death",2020-07-01,"Italy",21
"3393","death",2020-07-01,"Japan",4
"3394","death",2020-07-01,"Spain",9
"3395","death",2020-07-01,"US",673
"3396","recovered",2020-07-01,"Australia",50
"3397","recovered",2020-07-01,"Belgium",37
"3398","recovered",2020-07-01,"China",18
"3399","recovered",2020-07-01,"Italy",469
"3400","recovered",2020-07-01,"Japan",105
"3401","recovered",2020-07-01,"Spain",0
"3402","recovered",2020-07-01,"US",9363
"3403","confirmed",2020-07-02,"Australia",65
"3404","confirmed",2020-07-02,"Belgium",89
"3405","confirmed",2020-07-02,"China",14
"3406","confirmed",2020-07-02,"Italy",201
"3407","confirmed",2020-07-02,"Japan",217
"3408","confirmed",2020-07-02,"Spain",444
"3409","confirmed",2020-07-02,"US",54461
"3410","death",2020-07-02,"Australia",0
"3411","death",2020-07-02,"Belgium",7
"3412","death",2020-07-02,"China",0
"3413","death",2020-07-02,"Italy",30
"3414","death",2020-07-02,"Japan",1
"3415","death",2020-07-02,"Spain",4
"3416","death",2020-07-02,"US",698
"3417","recovered",2020-07-02,"Australia",40
"3418","recovered",2020-07-02,"Belgium",23
"3419","recovered",2020-07-02,"China",15
"3420","recovered",2020-07-02,"Italy",366
"3421","recovered",2020-07-02,"Japan",52
"3422","recovered",2020-07-02,"Spain",0
"3423","recovered",2020-07-02,"US",51976
"3424","confirmed",2020-07-03,"Australia",194
"3425","confirmed",2020-07-03,"Belgium",129
"3426","confirmed",2020-07-03,"China",8
"3427","confirmed",2020-07-03,"Italy",223
"3428","confirmed",2020-07-03,"Japan",130
"3429","confirmed",2020-07-03,"Spain",442
"3430","confirmed",2020-07-03,"US",53312
"3431","death",2020-07-03,"Australia",0
"3432","death",2020-07-03,"Belgium",4
"3433","death",2020-07-03,"China",0
"3434","death",2020-07-03,"Italy",15
"3435","death",2020-07-03,"Japan",0
"3436","death",2020-07-03,"Spain",17
"3437","death",2020-07-03,"US",639
"3438","recovered",2020-07-03,"Australia",189
"3439","recovered",2020-07-03,"Belgium",29
"3440","recovered",2020-07-03,"China",15
"3441","recovered",2020-07-03,"Italy",384
"3442","recovered",2020-07-03,"Japan",106
"3443","recovered",2020-07-03,"Spain",0
"3444","recovered",2020-07-03,"US",8434
"3445","confirmed",2020-07-04,"Australia",183
"3446","confirmed",2020-07-04,"Belgium",111
"3447","confirmed",2020-07-04,"China",19
"3448","confirmed",2020-07-04,"Italy",235
"3449","confirmed",2020-07-04,"Japan",276
"3450","confirmed",2020-07-04,"Spain",0
"3451","confirmed",2020-07-04,"US",45880
"3452","death",2020-07-04,"Australia",0
"3453","death",2020-07-04,"Belgium",6
"3454","death",2020-07-04,"China",0
"3455","death",2020-07-04,"Italy",21
"3456","death",2020-07-04,"Japan",0
"3457","death",2020-07-04,"Spain",0
"3458","death",2020-07-04,"US",247
"3459","recovered",2020-07-04,"Australia",80
"3460","recovered",2020-07-04,"Belgium",18
"3461","recovered",2020-07-04,"China",26
"3462","recovered",2020-07-04,"Italy",477
"3463","recovered",2020-07-04,"Japan",111
"3464","recovered",2020-07-04,"Spain",0
"3465","recovered",2020-07-04,"US",103921
"3466","confirmed",2020-07-05,"Australia",140
"3467","confirmed",2020-07-05,"Belgium",178
"3468","confirmed",2020-07-05,"China",14
"3469","confirmed",2020-07-05,"Italy",192
"3470","confirmed",2020-07-05,"Japan",207
"3471","confirmed",2020-07-05,"Spain",0
"3472","confirmed",2020-07-05,"US",49883
"3473","death",2020-07-05,"Australia",2
"3474","death",2020-07-05,"Belgium",0
"3475","death",2020-07-05,"China",0
"3476","death",2020-07-05,"Italy",7
"3477","death",2020-07-05,"Japan",0
"3478","death",2020-07-05,"Spain",0
"3479","death",2020-07-05,"US",271
"3480","recovered",2020-07-05,"Australia",21
"3481","recovered",2020-07-05,"Belgium",0
"3482","recovered",2020-07-05,"China",12
"3483","recovered",2020-07-05,"Italy",164
"3484","recovered",2020-07-05,"Japan",38
"3485","recovered",2020-07-05,"Spain",0
"3486","recovered",2020-07-05,"US",12438
"3487","confirmed",2020-07-06,"Australia",172
"3488","confirmed",2020-07-06,"Belgium",42
"3489","confirmed",2020-07-06,"China",18
"3490","confirmed",2020-07-06,"Italy",208
"3491","confirmed",2020-07-06,"Japan",180
"3492","confirmed",2020-07-06,"Spain",1244
"3493","confirmed",2020-07-06,"US",44953
"3494","death",2020-07-06,"Australia",0
"3495","death",2020-07-06,"Belgium",3
"3496","death",2020-07-06,"China",0
"3497","death",2020-07-06,"Italy",8
"3498","death",2020-07-06,"Japan",1
"3499","death",2020-07-06,"Spain",3
"3500","death",2020-07-06,"US",325
"3501","recovered",2020-07-06,"Australia",35
"3502","recovered",2020-07-06,"Belgium",0
"3503","recovered",2020-07-06,"China",7
"3504","recovered",2020-07-06,"Italy",133
"3505","recovered",2020-07-06,"Japan",137
"3506","recovered",2020-07-06,"Spain",0
"3507","recovered",2020-07-06,"US",17385
"3508","confirmed",2020-07-07,"Australia",131
"3509","confirmed",2020-07-07,"Belgium",0
"3510","confirmed",2020-07-07,"China",28
"3511","confirmed",2020-07-07,"Italy",137
"3512","confirmed",2020-07-07,"Japan",207
"3513","confirmed",2020-07-07,"Spain",341
"3514","confirmed",2020-07-07,"US",60021
"3515","death",2020-07-07,"Australia",0
"3516","death",2020-07-07,"Belgium",0
"3517","death",2020-07-07,"China",0
"3518","death",2020-07-07,"Italy",30
"3519","death",2020-07-07,"Japan",3
"3520","death",2020-07-07,"Spain",4
"3521","death",2020-07-07,"US",1195
"3522","recovered",2020-07-07,"Australia",32
"3523","recovered",2020-07-07,"Belgium",31
"3524","recovered",2020-07-07,"China",29
"3525","recovered",2020-07-07,"Italy",574
"3526","recovered",2020-07-07,"Japan",50
"3527","recovered",2020-07-07,"Spain",0
"3528","recovered",2020-07-07,"US",12328
"3529","confirmed",2020-07-08,"Australia",170
"3530","confirmed",2020-07-08,"Belgium",65
"3531","confirmed",2020-07-08,"China",33
"3532","confirmed",2020-07-08,"Italy",193
"3533","confirmed",2020-07-08,"Japan",206
"3534","confirmed",2020-07-08,"Spain",383
"3535","confirmed",2020-07-08,"US",58601
"3536","death",2020-07-08,"Australia",0
"3537","death",2020-07-08,"Belgium",2
"3538","death",2020-07-08,"China",0
"3539","death",2020-07-08,"Italy",15
"3540","death",2020-07-08,"Japan",1
"3541","death",2020-07-08,"Spain",4
"3542","death",2020-07-08,"US",820
"3543","recovered",2020-07-08,"Australia",86
"3544","recovered",2020-07-08,"Belgium",16
"3545","recovered",2020-07-08,"China",48
"3546","recovered",2020-07-08,"Italy",825
"3547","recovered",2020-07-08,"Japan",0
"3548","recovered",2020-07-08,"Spain",0
"3549","recovered",2020-07-08,"US",16986
"3550","confirmed",2020-07-09,"Australia",318
"3551","confirmed",2020-07-09,"Belgium",87
"3552","confirmed",2020-07-09,"China",42
"3553","confirmed",2020-07-09,"Italy",214
"3554","confirmed",2020-07-09,"Japan",356
"3555","confirmed",2020-07-09,"Spain",543
"3556","confirmed",2020-07-09,"US",63247
"3557","death",2020-07-09,"Australia",0
"3558","death",2020-07-09,"Belgium",2
"3559","death",2020-07-09,"China",0
"3560","death",2020-07-09,"Italy",12
"3561","death",2020-07-09,"Japan",0
"3562","death",2020-07-09,"Spain",5
"3563","death",2020-07-09,"US",990
"3564","recovered",2020-07-09,"Australia",3
"3565","recovered",2020-07-09,"Belgium",21
"3566","recovered",2020-07-09,"China",0
"3567","recovered",2020-07-09,"Italy",338
"3568","recovered",2020-07-09,"Japan",355
"3569","recovered",2020-07-09,"Spain",0
"3570","recovered",2020-07-09,"US",15649
"3571","confirmed",2020-07-10,"Australia",179
"3572","confirmed",2020-07-10,"Belgium",147
"3573","confirmed",2020-07-10,"China",0
"3574","confirmed",2020-07-10,"Italy",276
"3575","confirmed",2020-07-10,"Japan",427
"3576","confirmed",2020-07-10,"Spain",852
"3577","confirmed",2020-07-10,"US",67791
"3578","death",2020-07-10,"Australia",1
"3579","death",2020-07-10,"Belgium",3
"3580","death",2020-07-10,"China",0
"3581","death",2020-07-10,"Italy",12
"3582","death",2020-07-10,"Japan",0
"3583","death",2020-07-10,"Spain",2
"3584","death",2020-07-10,"US",811
"3585","recovered",2020-07-10,"Australia",157
"3586","recovered",2020-07-10,"Belgium",20
"3587","recovered",2020-07-10,"China",0
"3588","recovered",2020-07-10,"Italy",295
"3589","recovered",2020-07-10,"Japan",82
"3590","recovered",2020-07-10,"Spain",0
"3591","recovered",2020-07-10,"US",14074
"3592","confirmed",2020-07-11,"Australia",244
"3593","confirmed",2020-07-11,"Belgium",112
"3594","confirmed",2020-07-11,"China",79
"3595","confirmed",2020-07-11,"Italy",188
"3596","confirmed",2020-07-11,"Japan",386
"3597","confirmed",2020-07-11,"Spain",0
"3598","confirmed",2020-07-11,"US",60188
"3599","death",2020-07-11,"Australia",1
"3600","death",2020-07-11,"Belgium",1
"3601","death",2020-07-11,"China",0
"3602","death",2020-07-11,"Italy",7
"3603","death",2020-07-11,"Japan",0
"3604","death",2020-07-11,"Spain",0
"3605","death",2020-07-11,"US",676
"3606","recovered",2020-07-11,"Australia",-6
"3607","recovered",2020-07-11,"Belgium",17
"3608","recovered",2020-07-11,"China",74
"3609","recovered",2020-07-11,"Italy",306
"3610","recovered",2020-07-11,"Japan",0
"3611","recovered",2020-07-11,"Spain",0
"3612","recovered",2020-07-11,"US",12391
"3613","confirmed",2020-07-12,"Australia",183
"3614","confirmed",2020-07-12,"Belgium",238
"3615","confirmed",2020-07-12,"China",46
"3616","confirmed",2020-07-12,"Italy",234
"3617","confirmed",2020-07-12,"Japan",411
"3618","confirmed",2020-07-12,"Spain",0
"3619","confirmed",2020-07-12,"US",59017
"3620","death",2020-07-12,"Australia",0
"3621","death",2020-07-12,"Belgium",0
"3622","death",2020-07-12,"China",0
"3623","death",2020-07-12,"Italy",9
"3624","death",2020-07-12,"Japan",1
"3625","death",2020-07-12,"Spain",0
"3626","death",2020-07-12,"US",428
"3627","recovered",2020-07-12,"Australia",42
"3628","recovered",2020-07-12,"Belgium",0
"3629","recovered",2020-07-12,"China",31
"3630","recovered",2020-07-12,"Italy",349
"3631","recovered",2020-07-12,"Japan",351
"3632","recovered",2020-07-12,"Spain",0
"3633","recovered",2020-07-12,"US",10750
"3634","confirmed",2020-07-13,"Australia",271
"3635","confirmed",2020-07-13,"Belgium",0
"3636","confirmed",2020-07-13,"China",0
"3637","confirmed",2020-07-13,"Italy",169
"3638","confirmed",2020-07-13,"Japan",284
"3639","confirmed",2020-07-13,"Spain",2045
"3640","confirmed",2020-07-13,"US",59215
"3641","death",2020-07-13,"Australia",0
"3642","death",2020-07-13,"Belgium",0
"3643","death",2020-07-13,"China",0
"3644","death",2020-07-13,"Italy",13
"3645","death",2020-07-13,"Japan",1
"3646","death",2020-07-13,"Spain",3
"3647","death",2020-07-13,"US",361
"3648","recovered",2020-07-13,"Australia",66
"3649","recovered",2020-07-13,"Belgium",0
"3650","recovered",2020-07-13,"China",0
"3651","recovered",2020-07-13,"Italy",178
"3652","recovered",2020-07-13,"Japan",213
"3653","recovered",2020-07-13,"Spain",0
"3654","recovered",2020-07-13,"US",25613
"3655","confirmed",2020-07-14,"Australia",236
"3656","confirmed",2020-07-14,"Belgium",74
"3657","confirmed",2020-07-14,"China",109
"3658","confirmed",2020-07-14,"Italy",114
"3659","confirmed",2020-07-14,"Japan",312
"3660","confirmed",2020-07-14,"Spain",666
"3661","confirmed",2020-07-14,"US",67417
"3662","death",2020-07-14,"Australia",3
"3663","death",2020-07-14,"Belgium",5
"3664","death",2020-07-14,"China",1
"3665","death",2020-07-14,"Italy",17
"3666","death",2020-07-14,"Japan",0
"3667","death",2020-07-14,"Spain",3
"3668","death",2020-07-14,"US",900
"3669","recovered",2020-07-14,"Australia",93
"3670","recovered",2020-07-14,"Belgium",27
"3671","recovered",2020-07-14,"China",60
"3672","recovered",2020-07-14,"Italy",335
"3673","recovered",2020-07-14,"Japan",68
"3674","recovered",2020-07-14,"Spain",0
"3675","recovered",2020-07-14,"US",17159
"3676","confirmed",2020-07-15,"Australia",323
"3677","confirmed",2020-07-15,"Belgium",91
"3678","confirmed",2020-07-15,"China",20
"3679","confirmed",2020-07-15,"Italy",162
"3680","confirmed",2020-07-15,"Japan",735
"3681","confirmed",2020-07-15,"Spain",875
"3682","confirmed",2020-07-15,"US",67328
"3683","death",2020-07-15,"Australia",2
"3684","death",2020-07-15,"Belgium",1
"3685","death",2020-07-15,"China",2
"3686","death",2020-07-15,"Italy",13
"3687","death",2020-07-15,"Japan",0
"3688","death",2020-07-15,"Spain",4
"3689","death",2020-07-15,"US",949
"3690","recovered",2020-07-15,"Australia",107
"3691","recovered",2020-07-15,"Belgium",19
"3692","recovered",2020-07-15,"China",38
"3693","recovered",2020-07-15,"Italy",575
"3694","recovered",2020-07-15,"Japan",0
"3695","recovered",2020-07-15,"Spain",0
"3696","recovered",2020-07-15,"US",26784
"3697","confirmed",2020-07-16,"Australia",423
"3698","confirmed",2020-07-16,"Belgium",366
"3699","confirmed",2020-07-16,"China",81
"3700","confirmed",2020-07-16,"Italy",230
"3701","confirmed",2020-07-16,"Japan",338
"3702","confirmed",2020-07-16,"Spain",1361
"3703","confirmed",2020-07-16,"US",77255
"3704","death",2020-07-16,"Australia",3
"3705","death",2020-07-16,"Belgium",7
"3706","death",2020-07-16,"China",0
"3707","death",2020-07-16,"Italy",20
"3708","death",2020-07-16,"Japan",1
"3709","death",2020-07-16,"Spain",3
"3710","death",2020-07-16,"US",943
"3711","recovered",2020-07-16,"Australia",79
"3712","recovered",2020-07-16,"Belgium",11
"3713","recovered",2020-07-16,"China",33
"3714","recovered",2020-07-16,"Italy",230
"3715","recovered",2020-07-16,"Japan",515
"3716","recovered",2020-07-16,"Spain",0
"3717","recovered",2020-07-16,"US",14763
"3718","confirmed",2020-07-17,"Australia",208
"3719","confirmed",2020-07-17,"Belgium",261
"3720","confirmed",2020-07-17,"China",75
"3721","confirmed",2020-07-17,"Italy",231
"3722","confirmed",2020-07-17,"Japan",594
"3723","confirmed",2020-07-17,"Spain",1400
"3724","confirmed",2020-07-17,"US",71558
"3725","death",2020-07-17,"Australia",2
"3726","death",2020-07-17,"Belgium",5
"3727","death",2020-07-17,"China",1
"3728","death",2020-07-17,"Italy",11
"3729","death",2020-07-17,"Japan",0
"3730","death",2020-07-17,"Spain",4
"3731","death",2020-07-17,"US",908
"3732","recovered",2020-07-17,"Australia",48
"3733","recovered",2020-07-17,"Belgium",36
"3734","recovered",2020-07-17,"China",26
"3735","recovered",2020-07-17,"Italy",237
"3736","recovered",2020-07-17,"Japan",303
"3737","recovered",2020-07-17,"Spain",0
"3738","recovered",2020-07-17,"US",16559
"3739","confirmed",2020-07-18,"Australia",361
"3740","confirmed",2020-07-18,"Belgium",207
"3741","confirmed",2020-07-18,"China",16
"3742","confirmed",2020-07-18,"Italy",249
"3743","confirmed",2020-07-18,"Japan",842
"3744","confirmed",2020-07-18,"Spain",0
"3745","confirmed",2020-07-18,"US",63698
"3746","death",2020-07-18,"Australia",4
"3747","death",2020-07-18,"Belgium",0
"3748","death",2020-07-18,"China",1
"3749","death",2020-07-18,"Italy",14
"3750","death",2020-07-18,"Japan",1
"3751","death",2020-07-18,"Spain",0
"3752","death",2020-07-18,"US",853
"3753","recovered",2020-07-18,"Australia",112
"3754","recovered",2020-07-18,"Belgium",0
"3755","recovered",2020-07-18,"China",28
"3756","recovered",2020-07-18,"Italy",323
"3757","recovered",2020-07-18,"Japan",267
"3758","recovered",2020-07-18,"Spain",0
"3759","recovered",2020-07-18,"US",15516
"3760","confirmed",2020-07-19,"Australia",267
"3761","confirmed",2020-07-19,"Belgium",0
"3762","confirmed",2020-07-19,"China",85
"3763","confirmed",2020-07-19,"Italy",218
"3764","confirmed",2020-07-19,"Japan",500
"3765","confirmed",2020-07-19,"Spain",0
"3766","confirmed",2020-07-19,"US",61847
"3767","death",2020-07-19,"Australia",1
"3768","death",2020-07-19,"Belgium",0
"3769","death",2020-07-19,"China",0
"3770","death",2020-07-19,"Italy",3
"3771","death",2020-07-19,"Japan",0
"3772","death",2020-07-19,"Spain",0
"3773","death",2020-07-19,"US",415
"3774","recovered",2020-07-19,"Australia",121
"3775","recovered",2020-07-19,"Belgium",0
"3776","recovered",2020-07-19,"China",45
"3777","recovered",2020-07-19,"Italy",143
"3778","recovered",2020-07-19,"Japan",0
"3779","recovered",2020-07-19,"Spain",0
"3780","recovered",2020-07-19,"US",8401
"3781","confirmed",2020-07-20,"Australia",359
"3782","confirmed",2020-07-20,"Belgium",388
"3783","confirmed",2020-07-20,"China",119
"3784","confirmed",2020-07-20,"Italy",190
"3785","confirmed",2020-07-20,"Japan",260
"3786","confirmed",2020-07-20,"Spain",4581
"3787","confirmed",2020-07-20,"US",61417
"3788","death",2020-07-20,"Australia",3
"3789","death",2020-07-20,"Belgium",5
"3790","death",2020-07-20,"China",0
"3791","death",2020-07-20,"Italy",13
"3792","death",2020-07-20,"Japan",2
"3793","death",2020-07-20,"Spain",2
"3794","death",2020-07-20,"US",491
"3795","recovered",2020-07-20,"Australia",3
"3796","recovered",2020-07-20,"Belgium",32
"3797","recovered",2020-07-20,"China",25
"3798","recovered",2020-07-20,"Italy",213
"3799","recovered",2020-07-20,"Japan",392
"3800","recovered",2020-07-20,"Spain",0
"3801","recovered",2020-07-20,"US",28966
"3802","confirmed",2020-07-21,"Australia",466
"3803","confirmed",2020-07-21,"Belgium",164
"3804","confirmed",2020-07-21,"China",86
"3805","confirmed",2020-07-21,"Italy",128
"3806","confirmed",2020-07-21,"Japan",757
"3807","confirmed",2020-07-21,"Spain",1358
"3808","confirmed",2020-07-21,"US",64534
"3809","death",2020-07-21,"Australia",2
"3810","death",2020-07-21,"Belgium",0
"3811","death",2020-07-21,"China",2
"3812","death",2020-07-21,"Italy",15
"3813","death",2020-07-21,"Japan",0
"3814","death",2020-07-21,"Spain",2
"3815","death",2020-07-21,"US",1096
"3816","recovered",2020-07-21,"Australia",147
"3817","recovered",2020-07-21,"Belgium",9
"3818","recovered",2020-07-21,"China",42
"3819","recovered",2020-07-21,"Italy",269
"3820","recovered",2020-07-21,"Japan",398
"3821","recovered",2020-07-21,"Spain",0
"3822","recovered",2020-07-21,"US",21931
"3823","confirmed",2020-07-22,"Australia",408
"3824","confirmed",2020-07-22,"Belgium",369
"3825","confirmed",2020-07-22,"China",198
"3826","confirmed",2020-07-22,"Italy",280
"3827","confirmed",2020-07-22,"Japan",673
"3828","confirmed",2020-07-22,"Spain",1357
"3829","confirmed",2020-07-22,"US",70910
"3830","death",2020-07-22,"Australia",5
"3831","death",2020-07-22,"Belgium",3
"3832","death",2020-07-22,"China",0
"3833","death",2020-07-22,"Italy",9
"3834","death",2020-07-22,"Japan",2
"3835","death",2020-07-22,"Spain",2
"3836","death",2020-07-22,"US",1195
"3837","recovered",2020-07-22,"Australia",225
"3838","recovered",2020-07-22,"Belgium",17
"3839","recovered",2020-07-22,"China",40
"3840","recovered",2020-07-22,"Italy",197
"3841","recovered",2020-07-22,"Japan",481
"3842","recovered",2020-07-22,"Spain",0
"3843","recovered",2020-07-22,"US",28831
"3844","confirmed",2020-07-23,"Australia",293
"3845","confirmed",2020-07-23,"Belgium",220
"3846","confirmed",2020-07-23,"China",139
"3847","confirmed",2020-07-23,"Italy",306
"3848","confirmed",2020-07-23,"Japan",978
"3849","confirmed",2020-07-23,"Spain",2615
"3850","confirmed",2020-07-23,"US",68695
"3851","death",2020-07-23,"Australia",6
"3852","death",2020-07-23,"Belgium",4
"3853","death",2020-07-23,"China",1
"3854","death",2020-07-23,"Italy",10
"3855","death",2020-07-23,"Japan",2
"3856","death",2020-07-23,"Spain",3
"3857","death",2020-07-23,"US",1114
"3858","recovered",2020-07-23,"Australia",5
"3859","recovered",2020-07-23,"Belgium",22
"3860","recovered",2020-07-23,"China",53
"3861","recovered",2020-07-23,"Italy",214
"3862","recovered",2020-07-23,"Japan",396
"3863","recovered",2020-07-23,"Spain",0
"3864","recovered",2020-07-23,"US",22420
"3865","confirmed",2020-07-24,"Australia",355
"3866","confirmed",2020-07-24,"Belgium",352
"3867","confirmed",2020-07-24,"China",157
"3868","confirmed",2020-07-24,"Italy",252
"3869","confirmed",2020-07-24,"Japan",769
"3870","confirmed",2020-07-24,"Spain",2255
"3871","confirmed",2020-07-24,"US",73715
"3872","death",2020-07-24,"Australia",6
"3873","death",2020-07-24,"Belgium",5
"3874","death",2020-07-24,"China",1
"3875","death",2020-07-24,"Italy",5
"3876","death",2020-07-24,"Japan",2
"3877","death",2020-07-24,"Spain",3
"3878","death",2020-07-24,"US",1130
"3879","recovered",2020-07-24,"Australia",163
"3880","recovered",2020-07-24,"Belgium",25
"3881","recovered",2020-07-24,"China",44
"3882","recovered",2020-07-24,"Italy",350
"3883","recovered",2020-07-24,"Japan",295
"3884","recovered",2020-07-24,"Spain",0
"3885","recovered",2020-07-24,"US",28355
"3886","confirmed",2020-07-25,"Australia",453
"3887","confirmed",2020-07-25,"Belgium",528
"3888","confirmed",2020-07-25,"China",179
"3889","confirmed",2020-07-25,"Italy",274
"3890","confirmed",2020-07-25,"Japan",801
"3891","confirmed",2020-07-25,"Spain",0
"3892","confirmed",2020-07-25,"US",66439
"3893","death",2020-07-25,"Australia",10
"3894","death",2020-07-25,"Belgium",4
"3895","death",2020-07-25,"China",2
"3896","death",2020-07-25,"Italy",5
"3897","death",2020-07-25,"Japan",2
"3898","death",2020-07-25,"Spain",0
"3899","death",2020-07-25,"US",905
"3900","recovered",2020-07-25,"Australia",81
"3901","recovered",2020-07-25,"Belgium",31
"3902","recovered",2020-07-25,"China",68
"3903","recovered",2020-07-25,"Italy",128
"3904","recovered",2020-07-25,"Japan",291
"3905","recovered",2020-07-25,"Spain",0
"3906","recovered",2020-07-25,"US",17790
"3907","confirmed",2020-07-26,"Australia",532
"3908","confirmed",2020-07-26,"Belgium",299
"3909","confirmed",2020-07-26,"China",189
"3910","confirmed",2020-07-26,"Italy",254
"3911","confirmed",2020-07-26,"Japan",864
"3912","confirmed",2020-07-26,"Spain",0
"3913","confirmed",2020-07-26,"US",54953
"3914","death",2020-07-26,"Australia",6
"3915","death",2020-07-26,"Belgium",0
"3916","death",2020-07-26,"China",0
"3917","death",2020-07-26,"Italy",5
"3918","death",2020-07-26,"Japan",2
"3919","death",2020-07-26,"Spain",0
"3920","death",2020-07-26,"US",470
"3921","recovered",2020-07-26,"Australia",155
"3922","recovered",2020-07-26,"Belgium",13
"3923","recovered",2020-07-26,"China",50
"3924","recovered",2020-07-26,"Italy",126
"3925","recovered",2020-07-26,"Japan",142
"3926","recovered",2020-07-26,"Spain",0
"3927","recovered",2020-07-26,"US",18449
"3928","confirmed",2020-07-27,"Australia",368
"3929","confirmed",2020-07-27,"Belgium",402
"3930","confirmed",2020-07-27,"China",213
"3931","confirmed",2020-07-27,"Italy",168
"3932","confirmed",2020-07-27,"Japan",594
"3933","confirmed",2020-07-27,"Spain",6361
"3934","confirmed",2020-07-27,"US",56414
"3935","death",2020-07-27,"Australia",6
"3936","death",2020-07-27,"Belgium",1
"3937","death",2020-07-27,"China",4
"3938","death",2020-07-27,"Italy",5
"3939","death",2020-07-27,"Japan",0
"3940","death",2020-07-27,"Spain",2
"3941","death",2020-07-27,"US",1077
"3942","recovered",2020-07-27,"Australia",137
"3943","recovered",2020-07-27,"Belgium",14
"3944","recovered",2020-07-27,"China",7
"3945","recovered",2020-07-27,"Italy",147
"3946","recovered",2020-07-27,"Japan",364
"3947","recovered",2020-07-27,"Spain",0
"3948","recovered",2020-07-27,"US",27941
"3949","confirmed",2020-07-28,"Australia",279
"3950","confirmed",2020-07-28,"Belgium",234
"3951","confirmed",2020-07-28,"China",207
"3952","confirmed",2020-07-28,"Italy",202
"3953","confirmed",2020-07-28,"Japan",974
"3954","confirmed",2020-07-28,"Spain",1828
"3955","confirmed",2020-07-28,"US",65869
"3956","death",2020-07-28,"Australia",9
"3957","death",2020-07-28,"Belgium",11
"3958","death",2020-07-28,"China",1
"3959","death",2020-07-28,"Italy",11
"3960","death",2020-07-28,"Japan",3
"3961","death",2020-07-28,"Spain",2
