"","type","date","country","cases","province","long","lat"
"19823","recovered",2020-02-28,"China",26,"Hunan",111.7088,27.6104
"19824","recovered",2020-02-28,"China",29,"Anhui",117.2264,31.8257
"19825","recovered",2020-02-28,"China",36,"Jiangxi",115.7221,27.614
"19826","recovered",2020-02-28,"China",43,"Zhejiang",120.0934,29.1832
"19827","recovered",2020-02-28,"China",44,"Henan",113.614,33.882
"19828","recovered",2020-02-28,"China",45,"Guangdong",113.4244,23.3417
"19829","recovered",2020-02-28,"China",3020,"Hubei",112.2707,30.9756
"19830","recovered",2020-02-28,"Germany",0,"",10.451526,51.165691
"19831","recovered",2020-02-28,"Italy",1,"",12.56738,41.87194
"19832","recovered",2020-02-28,"Japan",0,"",138.252924,36.204824
"19833","recovered",2020-02-28,"Spain",0,"",-3.74922,40.463667
"19834","recovered",2020-02-28,"US",1,"",-100,40
"19835","recovered",2020-02-29,"Australia",0,"Australian Capital Territory",149.0124,-35.4735
"19836","recovered",2020-02-29,"Australia",0,"New South Wales",151.2093,-33.8688
"19837","recovered",2020-02-29,"Australia",0,"Northern Territory",130.8456,-12.4634
"19838","recovered",2020-02-29,"Australia",0,"Queensland",153.0251,-27.4698
"19839","recovered",2020-02-29,"Australia",0,"South Australia",138.6007,-34.9285
"19840","recovered",2020-02-29,"Australia",0,"Tasmania",147.3272,-42.8821
"19841","recovered",2020-02-29,"Australia",0,"Victoria",144.9631,-37.8136
"19842","recovered",2020-02-29,"Australia",0,"Western Australia",115.8605,-31.9505
"19843","recovered",2020-02-29,"Belgium",0,"",4.469936,50.8333
"19844","recovered",2020-02-29,"China",0,"Gansu",104.2861,35.7518
"19845","recovered",2020-02-29,"China",0,"Guizhou",106.8748,26.8154
"19846","recovered",2020-02-29,"China",0,"Macau",113.55,22.1667
"19847","recovered",2020-02-29,"China",0,"Qinghai",95.9956,35.7452
"19848","recovered",2020-02-29,"China",0,"Tibet",88.0924,31.6927
"19849","recovered",2020-02-29,"China",1,"Ningxia",106.1655,37.2692
"19850","recovered",2020-02-29,"China",1,"Yunnan",101.487,24.974
"19851","recovered",2020-02-29,"China",2,"Jilin",126.1923,43.6661
"19852","recovered",2020-02-29,"China",2,"Shanxi",112.2922,37.5777
"19853","recovered",2020-02-29,"China",3,"Hong Kong",114.2,22.3
"19854","recovered",2020-02-29,"China",3,"Liaoning",122.6085,41.2956
"19855","recovered",2020-02-29,"China",4,"Inner Mongolia",113.9448,44.0935
"19856","recovered",2020-02-29,"China",5,"Hebei",114.9042,37.8957
"19857","recovered",2020-02-29,"China",7,"Tianjin",117.323,39.3054
"19858","recovered",2020-02-29,"China",8,"Fujian",117.9874,26.0789
"19859","recovered",2020-02-29,"China",8,"Guangxi",108.7881,23.8298
"19860","recovered",2020-02-29,"China",8,"Jiangsu",119.455,32.9711
"19861","recovered",2020-02-29,"China",8,"Shaanxi",108.8701,35.1917
"19862","recovered",2020-02-29,"China",8,"Shanghai",121.4491,31.202
"19863","recovered",2020-02-29,"China",10,"Xinjiang",85.2401,41.1129
"19864","recovered",2020-02-29,"China",13,"Sichuan",102.7103,30.6171
"19865","recovered",2020-02-29,"China",14,"Beijing",116.4142,40.1824
"19866","recovered",2020-02-29,"China",15,"Hainan",109.7453,19.1959
"19867","recovered",2020-02-29,"China",16,"Chongqing",107.874,30.0572
"19868","recovered",2020-02-29,"China",16,"Hunan",111.7088,27.6104
"19869","recovered",2020-02-29,"China",16,"Shandong",118.1498,36.3427
"19870","recovered",2020-02-29,"China",18,"Heilongjiang",127.7615,47.862
"19871","recovered",2020-02-29,"China",21,"Jiangxi",115.7221,27.614
"19872","recovered",2020-02-29,"China",41,"Zhejiang",120.0934,29.1832
"19873","recovered",2020-02-29,"China",47,"Anhui",117.2264,31.8257
"19874","recovered",2020-02-29,"China",48,"Guangdong",113.4244,23.3417
"19875","recovered",2020-02-29,"China",58,"Henan",113.614,33.882
"19876","recovered",2020-02-29,"China",2590,"Hubei",112.2707,30.9756
"19877","recovered",2020-02-29,"Germany",0,"",10.451526,51.165691
"19878","recovered",2020-02-29,"Italy",0,"",12.56738,41.87194
"19879","recovered",2020-02-29,"Japan",10,"",138.252924,36.204824
"19880","recovered",2020-02-29,"Spain",0,"",-3.74922,40.463667
"19881","recovered",2020-02-29,"US",0,"",-100,40
"19882","recovered",2020-03-01,"Australia",0,"Australian Capital Territory",149.0124,-35.4735
"19883","recovered",2020-03-01,"Australia",0,"New South Wales",151.2093,-33.8688
"19884","recovered",2020-03-01,"Australia",0,"Northern Territory",130.8456,-12.4634
"19885","recovered",2020-03-01,"Australia",0,"Queensland",153.0251,-27.4698
"19886","recovered",2020-03-01,"Australia",0,"South Australia",138.6007,-34.9285
"19887","recovered",2020-03-01,"Australia",0,"Tasmania",147.3272,-42.8821
"19888","recovered",2020-03-01,"Australia",0,"Victoria",144.9631,-37.8136
"19889","recovered",2020-03-01,"Australia",0,"Western Australia",115.8605,-31.9505
"19890","recovered",2020-03-01,"Belgium",0,"",4.469936,50.8333
"19891","recovered",2020-03-01,"China",0,"Guizhou",106.8748,26.8154
"19892","recovered",2020-03-01,"China",0,"Macau",113.55,22.1667
"19893","recovered",2020-03-01,"China",0,"Ningxia",106.1655,37.2692
"19894","recovered",2020-03-01,"China",0,"Qinghai",95.9956,35.7452
"19895","recovered",2020-03-01,"China",0,"Tibet",88.0924,31.6927
"19896","recovered",2020-03-01,"China",1,"Hainan",109.7453,19.1959
"19897","recovered",2020-03-01,"China",1,"Shaanxi",108.8701,35.1917
"19898","recovered",2020-03-01,"China",2,"Gansu",104.2861,35.7518
"19899","recovered",2020-03-01,"China",2,"Shanxi",112.2922,37.5777
"19900","recovered",2020-03-01,"China",2,"Tianjin",117.323,39.3054
"19901","recovered",2020-03-01,"China",2,"Xinjiang",85.2401,41.1129
"19902","recovered",2020-03-01,"China",3,"Hong Kong",114.2,22.3
"19903","recovered",2020-03-01,"China",3,"Inner Mongolia",113.9448,44.0935
"19904","recovered",2020-03-01,"China",3,"Jilin",126.1923,43.6661
"19905","recovered",2020-03-01,"China",3,"Shanghai",121.4491,31.202
"19906","recovered",2020-03-01,"China",4,"Fujian",117.9874,26.0789
"19907","recovered",2020-03-01,"China",5,"Anhui",117.2264,31.8257
"19908","recovered",2020-03-01,"China",5,"Beijing",116.4142,40.1824
"19909","recovered",2020-03-01,"China",5,"Guangxi",108.7881,23.8298
"19910","recovered",2020-03-01,"China",6,"Yunnan",101.487,24.974
"19911","recovered",2020-03-01,"China",7,"Liaoning",122.6085,41.2956
"19912","recovered",2020-03-01,"China",12,"Chongqing",107.874,30.0572
"19913","recovered",2020-03-01,"China",12,"Hebei",114.9042,37.8957
"19914","recovered",2020-03-01,"China",13,"Jiangsu",119.455,32.9711
"19915","recovered",2020-03-01,"China",14,"Sichuan",102.7103,30.6171
"19916","recovered",2020-03-01,"China",20,"Hunan",111.7088,27.6104
"19917","recovered",2020-03-01,"China",20,"Jiangxi",115.7221,27.614
"19918","recovered",2020-03-01,"China",22,"Shandong",118.1498,36.3427
"19919","recovered",2020-03-01,"China",28,"Henan",113.614,33.882
"19920","recovered",2020-03-01,"China",30,"Zhejiang",120.0934,29.1832
"19921","recovered",2020-03-01,"China",33,"Guangdong",113.4244,23.3417
"19922","recovered",2020-03-01,"China",41,"Heilongjiang",127.7615,47.862
"19923","recovered",2020-03-01,"China",2543,"Hubei",112.2707,30.9756
"19924","recovered",2020-03-01,"Germany",0,"",10.451526,51.165691
"19925","recovered",2020-03-01,"Italy",37,"",12.56738,41.87194
"19926","recovered",2020-03-01,"Japan",0,"",138.252924,36.204824
"19927","recovered",2020-03-01,"Spain",0,"",-3.74922,40.463667
"19928","recovered",2020-03-01,"US",0,"",-100,40
"19929","recovered",2020-03-02,"Australia",0,"Australian Capital Territory",149.0124,-35.4735
"19930","recovered",2020-03-02,"Australia",0,"New South Wales",151.2093,-33.8688
"19931","recovered",2020-03-02,"Australia",0,"Northern Territory",130.8456,-12.4634
"19932","recovered",2020-03-02,"Australia",0,"Queensland",153.0251,-27.4698
"19933","recovered",2020-03-02,"Australia",0,"South Australia",138.6007,-34.9285
"19934","recovered",2020-03-02,"Australia",0,"Tasmania",147.3272,-42.8821
"19935","recovered",2020-03-02,"Australia",0,"Victoria",144.9631,-37.8136
"19936","recovered",2020-03-02,"Australia",0,"Western Australia",115.8605,-31.9505
"19937","recovered",2020-03-02,"Belgium",0,"",4.469936,50.8333
"19938","recovered",2020-03-02,"China",0,"Hong Kong",114.2,22.3
"19939","recovered",2020-03-02,"China",0,"Liaoning",122.6085,41.2956
"19940","recovered",2020-03-02,"China",0,"Macau",113.55,22.1667
"19941","recovered",2020-03-02,"China",0,"Ningxia",106.1655,37.2692
"19942","recovered",2020-03-02,"China",0,"Qinghai",95.9956,35.7452
"19943","recovered",2020-03-02,"China",0,"Tianjin",117.323,39.3054
"19944","recovered",2020-03-02,"China",0,"Tibet",88.0924,31.6927
"19945","recovered",2020-03-02,"China",1,"Gansu",104.2861,35.7518
"19946","recovered",2020-03-02,"China",2,"Guizhou",106.8748,26.8154
"19947","recovered",2020-03-02,"China",2,"Hainan",109.7453,19.1959
"19948","recovered",2020-03-02,"China",2,"Hebei",114.9042,37.8957
"19949","recovered",2020-03-02,"China",2,"Inner Mongolia",113.9448,44.0935
"19950","recovered",2020-03-02,"China",2,"Shanghai",121.4491,31.202
"19951","recovered",2020-03-02,"China",2,"Xinjiang",85.2401,41.1129
"19952","recovered",2020-03-02,"China",3,"Shanxi",112.2922,37.5777
"19953","recovered",2020-03-02,"China",5,"Jilin",126.1923,43.6661
"19954","recovered",2020-03-02,"China",5,"Yunnan",101.487,24.974
"19955","recovered",2020-03-02,"China",6,"Beijing",116.4142,40.1824
"19956","recovered",2020-03-02,"China",7,"Henan",113.614,33.882
"19957","recovered",2020-03-02,"China",7,"Jiangsu",119.455,32.9711
"19958","recovered",2020-03-02,"China",8,"Fujian",117.9874,26.0789
"19959","recovered",2020-03-02,"China",8,"Shaanxi",108.8701,35.1917
"19960","recovered",2020-03-02,"China",11,"Guangxi",108.7881,23.8298
"19961","recovered",2020-03-02,"China",14,"Heilongjiang",127.7615,47.862
"19962","recovered",2020-03-02,"China",17,"Shandong",118.1498,36.3427
"19963","recovered",2020-03-02,"China",19,"Chongqing",107.874,30.0572
"19964","recovered",2020-03-02,"China",19,"Jiangxi",115.7221,27.614
"19965","recovered",2020-03-02,"China",21,"Hunan",111.7088,27.6104
"19966","recovered",2020-03-02,"China",21,"Sichuan",102.7103,30.6171
"19967","recovered",2020-03-02,"China",23,"Zhejiang",120.0934,29.1832
"19968","recovered",2020-03-02,"China",43,"Guangdong",113.4244,23.3417
"19969","recovered",2020-03-02,"China",44,"Anhui",117.2264,31.8257
"19970","recovered",2020-03-02,"China",2398,"Hubei",112.2707,30.9756
"19971","recovered",2020-03-02,"Germany",0,"",10.451526,51.165691
"19972","recovered",2020-03-02,"Italy",66,"",12.56738,41.87194
"19973","recovered",2020-03-02,"Japan",0,"",138.252924,36.204824
"19974","recovered",2020-03-02,"Spain",0,"",-3.74922,40.463667
"19975","recovered",2020-03-02,"US",0,"",-100,40
"19976","recovered",2020-03-03,"Australia",0,"Australian Capital Territory",149.0124,-35.4735
"19977","recovered",2020-03-03,"Australia",0,"New South Wales",151.2093,-33.8688
"19978","recovered",2020-03-03,"Australia",0,"Northern Territory",130.8456,-12.4634
"19979","recovered",2020-03-03,"Australia",0,"Queensland",153.0251,-27.4698
"19980","recovered",2020-03-03,"Australia",0,"South Australia",138.6007,-34.9285
"19981","recovered",2020-03-03,"Australia",0,"Tasmania",147.3272,-42.8821
"19982","recovered",2020-03-03,"Australia",0,"Victoria",144.9631,-37.8136
"19983","recovered",2020-03-03,"Australia",0,"Western Australia",115.8605,-31.9505
"19984","recovered",2020-03-03,"Belgium",0,"",4.469936,50.8333
"19985","recovered",2020-03-03,"China",0,"Guizhou",106.8748,26.8154
"19986","recovered",2020-03-03,"China",0,"Jilin",126.1923,43.6661
"19987","recovered",2020-03-03,"China",0,"Ningxia",106.1655,37.2692
"19988","recovered",2020-03-03,"China",0,"Qinghai",95.9956,35.7452
"19989","recovered",2020-03-03,"China",0,"Shaanxi",108.8701,35.1917
"19990","recovered",2020-03-03,"China",0,"Tibet",88.0924,31.6927
"19991","recovered",2020-03-03,"China",1,"Gansu",104.2861,35.7518
"19992","recovered",2020-03-03,"China",1,"Hong Kong",114.2,22.3
"19993","recovered",2020-03-03,"China",1,"Macau",113.55,22.1667
"19994","recovered",2020-03-03,"China",1,"Yunnan",101.487,24.974
"19995","recovered",2020-03-03,"China",2,"Shanghai",121.4491,31.202
"19996","recovered",2020-03-03,"China",2,"Xinjiang",85.2401,41.1129
"19997","recovered",2020-03-03,"China",3,"Liaoning",122.6085,41.2956
"19998","recovered",2020-03-03,"China",4,"Hainan",109.7453,19.1959
"19999","recovered",2020-03-03,"China",4,"Hebei",114.9042,37.8957
"20000","recovered",2020-03-03,"China",5,"Fujian",117.9874,26.0789
"20001","recovered",2020-03-03,"China",5,"Inner Mongolia",113.9448,44.0935
"20002","recovered",2020-03-03,"China",5,"Shanxi",112.2922,37.5777
"20003","recovered",2020-03-03,"China",6,"Beijing",116.4142,40.1824
"20004","recovered",2020-03-03,"China",8,"Sichuan",102.7103,30.6171
"20005","recovered",2020-03-03,"China",10,"Guangxi",108.7881,23.8298
"20006","recovered",2020-03-03,"China",10,"Heilongjiang",127.7615,47.862
"20007","recovered",2020-03-03,"China",13,"Tianjin",117.323,39.3054
"20008","recovered",2020-03-03,"China",19,"Anhui",117.2264,31.8257
"20009","recovered",2020-03-03,"China",19,"Hunan",111.7088,27.6104
"20010","recovered",2020-03-03,"China",19,"Jiangsu",119.455,32.9711
"20011","recovered",2020-03-03,"China",20,"Jiangxi",115.7221,27.614
"20012","recovered",2020-03-03,"China",21,"Chongqing",107.874,30.0572
"20013","recovered",2020-03-03,"China",24,"Zhejiang",120.0934,29.1832
"20014","recovered",2020-03-03,"China",26,"Henan",113.614,33.882
"20015","recovered",2020-03-03,"China",42,"Guangdong",113.4244,23.3417
"20016","recovered",2020-03-03,"China",51,"Shandong",118.1498,36.3427
"20017","recovered",2020-03-03,"China",2274,"Hubei",112.2707,30.9756
"20018","recovered",2020-03-03,"Germany",0,"",10.451526,51.165691
"20019","recovered",2020-03-03,"Italy",11,"",12.56738,41.87194
"20020","recovered",2020-03-03,"Japan",11,"",138.252924,36.204824
"20021","recovered",2020-03-03,"Spain",0,"",-3.74922,40.463667
"20022","recovered",2020-03-03,"US",0,"",-100,40
"20023","recovered",2020-03-04,"Australia",0,"Australian Capital Territory",149.0124,-35.4735
"20024","recovered",2020-03-04,"Australia",0,"New South Wales",151.2093,-33.8688
"20025","recovered",2020-03-04,"Australia",0,"Northern Territory",130.8456,-12.4634
"20026","recovered",2020-03-04,"Australia",0,"Queensland",153.0251,-27.4698
"20027","recovered",2020-03-04,"Australia",0,"South Australia",138.6007,-34.9285
"20028","recovered",2020-03-04,"Australia",0,"Tasmania",147.3272,-42.8821
"20029","recovered",2020-03-04,"Australia",0,"Victoria",144.9631,-37.8136
"20030","recovered",2020-03-04,"Australia",0,"Western Australia",115.8605,-31.9505
"20031","recovered",2020-03-04,"Belgium",0,"",4.469936,50.8333
"20032","recovered",2020-03-04,"China",0,"Guizhou",106.8748,26.8154
"20033","recovered",2020-03-04,"China",0,"Hong Kong",114.2,22.3
"20034","recovered",2020-03-04,"China",0,"Liaoning",122.6085,41.2956
"20035","recovered",2020-03-04,"China",0,"Macau",113.55,22.1667
"20036","recovered",2020-03-04,"China",0,"Ningxia",106.1655,37.2692
"20037","recovered",2020-03-04,"China",0,"Qinghai",95.9956,35.7452
"20038","recovered",2020-03-04,"China",0,"Shanxi",112.2922,37.5777
"20039","recovered",2020-03-04,"China",0,"Tianjin",117.323,39.3054
"20040","recovered",2020-03-04,"China",0,"Tibet",88.0924,31.6927
"20041","recovered",2020-03-04,"China",0,"Yunnan",101.487,24.974
"20042","recovered",2020-03-04,"China",1,"Gansu",104.2861,35.7518
"20043","recovered",2020-03-04,"China",1,"Hebei",114.9042,37.8957
"20044","recovered",2020-03-04,"China",1,"Xinjiang",85.2401,41.1129
"20045","recovered",2020-03-04,"China",3,"Hainan",109.7453,19.1959
"20046","recovered",2020-03-04,"China",3,"Henan",113.614,33.882
"20047","recovered",2020-03-04,"China",3,"Jilin",126.1923,43.6661
"20048","recovered",2020-03-04,"China",4,"Inner Mongolia",113.9448,44.0935
"20049","recovered",2020-03-04,"China",4,"Shanghai",121.4491,31.202
"20050","recovered",2020-03-04,"China",5,"Shandong",118.1498,36.3427
"20051","recovered",2020-03-04,"China",7,"Heilongjiang",127.7615,47.862
"20052","recovered",2020-03-04,"China",7,"Shaanxi",108.8701,35.1917
"20053","recovered",2020-03-04,"China",8,"Guangxi",108.7881,23.8298
"20054","recovered",2020-03-04,"China",9,"Beijing",116.4142,40.1824
"20055","recovered",2020-03-04,"China",10,"Fujian",117.9874,26.0789
"20056","recovered",2020-03-04,"China",10,"Hunan",111.7088,27.6104
"20057","recovered",2020-03-04,"China",12,"Chongqing",107.874,30.0572
"20058","recovered",2020-03-04,"China",12,"Sichuan",102.7103,30.6171
"20059","recovered",2020-03-04,"China",14,"Jiangxi",115.7221,27.614
"20060","recovered",2020-03-04,"China",15,"Jiangsu",119.455,32.9711
"20061","recovered",2020-03-04,"China",20,"Anhui",117.2264,31.8257
"20062","recovered",2020-03-04,"China",21,"Zhejiang",120.0934,29.1832
"20063","recovered",2020-03-04,"China",32,"Guangdong",113.4244,23.3417
"20064","recovered",2020-03-04,"China",2349,"Hubei",112.2707,30.9756
"20065","recovered",2020-03-04,"Germany",0,"",10.451526,51.165691
"20066","recovered",2020-03-04,"Italy",116,"",12.56738,41.87194
"20067","recovered",2020-03-04,"Japan",0,"",138.252924,36.204824
"20068","recovered",2020-03-04,"Spain",0,"",-3.74922,40.463667
"20069","recovered",2020-03-04,"US",0,"",-100,40
"20070","recovered",2020-03-05,"Australia",0,"Australian Capital Territory",149.0124,-35.4735
"20071","recovered",2020-03-05,"Australia",0,"New South Wales",151.2093,-33.8688
"20072","recovered",2020-03-05,"Australia",0,"Northern Territory",130.8456,-12.4634
"20073","recovered",2020-03-05,"Australia",0,"South Australia",138.6007,-34.9285
"20074","recovered",2020-03-05,"Australia",0,"Tasmania",147.3272,-42.8821
"20075","recovered",2020-03-05,"Australia",0,"Western Australia",115.8605,-31.9505
"20076","recovered",2020-03-05,"Australia",3,"Victoria",144.9631,-37.8136
"20077","recovered",2020-03-05,"Australia",7,"Queensland",153.0251,-27.4698
"20078","recovered",2020-03-05,"Belgium",0,"",4.469936,50.8333
"20079","recovered",2020-03-05,"China",0,"Beijing",116.4142,40.1824
"20080","recovered",2020-03-05,"China",0,"Gansu",104.2861,35.7518
"20081","recovered",2020-03-05,"China",0,"Guizhou",106.8748,26.8154
"20082","recovered",2020-03-05,"China",0,"Hainan",109.7453,19.1959
"20083","recovered",2020-03-05,"China",0,"Liaoning",122.6085,41.2956
"20084","recovered",2020-03-05,"China",0,"Macau",113.55,22.1667
"20085","recovered",2020-03-05,"China",0,"Ningxia",106.1655,37.2692
"20086","recovered",2020-03-05,"China",0,"Qinghai",95.9956,35.7452
"20087","recovered",2020-03-05,"China",0,"Tibet",88.0924,31.6927
"20088","recovered",2020-03-05,"China",0,"Yunnan",101.487,24.974
"20089","recovered",2020-03-05,"China",1,"Shaanxi",108.8701,35.1917
"20090","recovered",2020-03-05,"China",1,"Xinjiang",85.2401,41.1129
"20091","recovered",2020-03-05,"China",2,"Inner Mongolia",113.9448,44.0935
"20092","recovered",2020-03-05,"China",2,"Jilin",126.1923,43.6661
"20093","recovered",2020-03-05,"China",2,"Shanxi",112.2922,37.5777
"20094","recovered",2020-03-05,"China",3,"Hebei",114.9042,37.8957
"20095","recovered",2020-03-05,"China",4,"Guangxi",108.7881,23.8298
"20096","recovered",2020-03-05,"China",4,"Tianjin",117.323,39.3054
"20097","recovered",2020-03-05,"China",5,"Henan",113.614,33.882
"20098","recovered",2020-03-05,"China",5,"Shanghai",121.4491,31.202
"20099","recovered",2020-03-05,"China",6,"Heilongjiang",127.7615,47.862
"20100","recovered",2020-03-05,"China",6,"Hong Kong",114.2,22.3
"20101","recovered",2020-03-05,"China",6,"Jiangsu",119.455,32.9711
"20102","recovered",2020-03-05,"China",7,"Fujian",117.9874,26.0789
"20103","recovered",2020-03-05,"China",10,"Chongqing",107.874,30.0572
"20104","recovered",2020-03-05,"China",10,"Zhejiang",120.0934,29.1832
"20105","recovered",2020-03-05,"China",14,"Anhui",117.2264,31.8257
"20106","recovered",2020-03-05,"China",17,"Jiangxi",115.7221,27.614
"20107","recovered",2020-03-05,"China",19,"Sichuan",102.7103,30.6171
"20108","recovered",2020-03-05,"China",22,"Hunan",111.7088,27.6104
"20109","recovered",2020-03-05,"China",48,"Guangdong",113.4244,23.3417
"20110","recovered",2020-03-05,"China",62,"Shandong",118.1498,36.3427
"20111","recovered",2020-03-05,"China",2035,"Hubei",112.2707,30.9756
"20112","recovered",2020-03-05,"Germany",0,"",10.451526,51.165691
"20113","recovered",2020-03-05,"Italy",138,"",12.56738,41.87194
"20114","recovered",2020-03-05,"Japan",0,"",138.252924,36.204824
"20115","recovered",2020-03-05,"Spain",0,"",-3.74922,40.463667
"20116","recovered",2020-03-05,"US",0,"",-100,40
"20117","recovered",2020-03-06,"Australia",0,"Australian Capital Territory",149.0124,-35.4735
"20118","recovered",2020-03-06,"Australia",0,"New South Wales",151.2093,-33.8688
"20119","recovered",2020-03-06,"Australia",0,"Northern Territory",130.8456,-12.4634
"20120","recovered",2020-03-06,"Australia",0,"Queensland",153.0251,-27.4698
"20121","recovered",2020-03-06,"Australia",0,"South Australia",138.6007,-34.9285
"20122","recovered",2020-03-06,"Australia",0,"Tasmania",147.3272,-42.8821
"20123","recovered",2020-03-06,"Australia",0,"Victoria",144.9631,-37.8136
"20124","recovered",2020-03-06,"Australia",0,"Western Australia",115.8605,-31.9505
"20125","recovered",2020-03-06,"Belgium",0,"",4.469936,50.8333
"20126","recovered",2020-03-06,"China",0,"Gansu",104.2861,35.7518
"20127","recovered",2020-03-06,"China",0,"Guizhou",106.8748,26.8154
"20128","recovered",2020-03-06,"China",0,"Hainan",109.7453,19.1959
"20129","recovered",2020-03-06,"China",0,"Inner Mongolia",113.9448,44.0935
"20130","recovered",2020-03-06,"China",0,"Liaoning",122.6085,41.2956
"20131","recovered",2020-03-06,"China",0,"Qinghai",95.9956,35.7452
"20132","recovered",2020-03-06,"China",0,"Shanxi",112.2922,37.5777
"20133","recovered",2020-03-06,"China",0,"Tianjin",117.323,39.3054
"20134","recovered",2020-03-06,"China",0,"Tibet",88.0924,31.6927
"20135","recovered",2020-03-06,"China",1,"Chongqing",107.874,30.0572
"20136","recovered",2020-03-06,"China",1,"Hebei",114.9042,37.8957
"20137","recovered",2020-03-06,"China",1,"Macau",113.55,22.1667
"20138","recovered",2020-03-06,"China",1,"Xinjiang",85.2401,41.1129
"20139","recovered",2020-03-06,"China",1,"Yunnan",101.487,24.974
"20140","recovered",2020-03-06,"China",2,"Beijing",116.4142,40.1824
"20141","recovered",2020-03-06,"China",2,"Jilin",126.1923,43.6661
"20142","recovered",2020-03-06,"China",2,"Ningxia",106.1655,37.2692
"20143","recovered",2020-03-06,"China",2,"Shaanxi",108.8701,35.1917
"20144","recovered",2020-03-06,"China",3,"Guangxi",108.7881,23.8298
"20145","recovered",2020-03-06,"China",3,"Hong Kong",114.2,22.3
"20146","recovered",2020-03-06,"China",3,"Shanghai",121.4491,31.202
"20147","recovered",2020-03-06,"China",5,"Henan",113.614,33.882
"20148","recovered",2020-03-06,"China",7,"Fujian",117.9874,26.0789
"20149","recovered",2020-03-06,"China",8,"Jiangxi",115.7221,27.614
"20150","recovered",2020-03-06,"China",9,"Anhui",117.2264,31.8257
"20151","recovered",2020-03-06,"China",11,"Jiangsu",119.455,32.9711
"20152","recovered",2020-03-06,"China",17,"Heilongjiang",127.7615,47.862
"20153","recovered",2020-03-06,"China",17,"Hunan",111.7088,27.6104
"20154","recovered",2020-03-06,"China",17,"Sichuan",102.7103,30.6171
"20155","recovered",2020-03-06,"China",23,"Zhejiang",120.0934,29.1832
"20156","recovered",2020-03-06,"China",35,"Guangdong",113.4244,23.3417
"20157","recovered",2020-03-06,"China",40,"Shandong",118.1498,36.3427
"20158","recovered",2020-03-06,"China",1441,"Hubei",112.2707,30.9756
"20159","recovered",2020-03-06,"Germany",1,"",10.451526,51.165691
"20160","recovered",2020-03-06,"Italy",109,"",12.56738,41.87194
"20161","recovered",2020-03-06,"Japan",3,"",138.252924,36.204824
"20162","recovered",2020-03-06,"Spain",0,"",-3.74922,40.463667
"20163","recovered",2020-03-06,"US",0,"",-100,40
"20164","recovered",2020-03-07,"Australia",0,"Australian Capital Territory",149.0124,-35.4735
"20165","recovered",2020-03-07,"Australia",0,"New South Wales",151.2093,-33.8688
"20166","recovered",2020-03-07,"Australia",0,"Northern Territory",130.8456,-12.4634
"20167","recovered",2020-03-07,"Australia",0,"Queensland",153.0251,-27.4698
"20168","recovered",2020-03-07,"Australia",0,"South Australia",138.6007,-34.9285
"20169","recovered",2020-03-07,"Australia",0,"Tasmania",147.3272,-42.8821
"20170","recovered",2020-03-07,"Australia",0,"Victoria",144.9631,-37.8136
"20171","recovered",2020-03-07,"Australia",0,"Western Australia",115.8605,-31.9505
"20172","recovered",2020-03-07,"Belgium",0,"",4.469936,50.8333
"20173","recovered",2020-03-07,"China",0,"Anhui",117.2264,31.8257
"20174","recovered",2020-03-07,"China",0,"Gansu",104.2861,35.7518
"20175","recovered",2020-03-07,"China",0,"Hainan",109.7453,19.1959
"20176","recovered",2020-03-07,"China",0,"Henan",113.614,33.882
"20177","recovered",2020-03-07,"China",0,"Jilin",126.1923,43.6661
"20178","recovered",2020-03-07,"China",0,"Macau",113.55,22.1667
"20179","recovered",2020-03-07,"China",0,"Ningxia",106.1655,37.2692
"20180","recovered",2020-03-07,"China",0,"Qinghai",95.9956,35.7452
"20181","recovered",2020-03-07,"China",0,"Shaanxi",108.8701,35.1917
"20182","recovered",2020-03-07,"China",0,"Shanxi",112.2922,37.5777
"20183","recovered",2020-03-07,"China",0,"Tianjin",117.323,39.3054
"20184","recovered",2020-03-07,"China",0,"Tibet",88.0924,31.6927
"20185","recovered",2020-03-07,"China",0,"Yunnan",101.487,24.974
"20186","recovered",2020-03-07,"China",1,"Guangxi",108.7881,23.8298
"20187","recovered",2020-03-07,"China",1,"Guizhou",106.8748,26.8154
"20188","recovered",2020-03-07,"China",1,"Liaoning",122.6085,41.2956
"20189","recovered",2020-03-07,"China",1,"Xinjiang",85.2401,41.1129
"20190","recovered",2020-03-07,"China",2,"Hebei",114.9042,37.8957
"20191","recovered",2020-03-07,"China",2,"Inner Mongolia",113.9448,44.0935
"20192","recovered",2020-03-07,"China",4,"Beijing",116.4142,40.1824
"20193","recovered",2020-03-07,"China",5,"Hong Kong",114.2,22.3
"20194","recovered",2020-03-07,"China",5,"Hunan",111.7088,27.6104
"20195","recovered",2020-03-07,"China",7,"Heilongjiang",127.7615,47.862
"20196","recovered",2020-03-07,"China",7,"Jiangxi",115.7221,27.614
"20197","recovered",2020-03-07,"China",7,"Shanghai",121.4491,31.202
"20198","recovered",2020-03-07,"China",7,"Zhejiang",120.0934,29.1832
"20199","recovered",2020-03-07,"China",9,"Shandong",118.1498,36.3427
"20200","recovered",2020-03-07,"China",11,"Fujian",117.9874,26.0789
"20201","recovered",2020-03-07,"China",12,"Jiangsu",119.455,32.9711
"20202","recovered",2020-03-07,"China",12,"Sichuan",102.7103,30.6171
